"case","run","VB","time","DOC","feed","material","smcAC","smcDC","vib.table","vib.spindle","AE.table","AE_spindle","cutnumber"
1,14,0.45,41,1.5,0.5,1,0.1953125,1.4013671875,0.1025390625,0.3515625,0.0921630859375,0.0921630859375,14
1,14,0.45,41,1.5,0.5,1,0.13671875,1.4013671875,0.09765625,0.299072265625,0.093994140625,0.093994140625,14
1,14,0.45,41,1.5,0.5,1,0.0830078125,1.40625,0.09765625,0.299072265625,0.081787109375,0.081787109375,14
1,14,0.45,41,1.5,0.5,1,-0.1220703125,1.4013671875,0.10009765625,0.330810546875,0.0970458984375,0.0970458984375,14
1,14,0.45,41,1.5,0.5,1,-0.1904296875,1.3916015625,0.1025390625,0.302734375,0.0860595703125,0.0860595703125,14
1,14,0.45,41,1.5,0.5,1,-0.37109375,1.3818359375,0.09521484375,0.33203125,0.09033203125,0.09033203125,14
1,14,0.45,41,1.5,0.5,1,-0.6298828125,1.3720703125,0.09765625,0.296630859375,0.089111328125,0.089111328125,14
1,14,0.45,41,1.5,0.5,1,-0.5810546875,1.3623046875,0.09521484375,0.294189453125,0.0921630859375,0.0921630859375,14
1,14,0.45,41,1.5,0.5,1,-0.7958984375,1.357421875,0.09521484375,0.289306640625,0.093994140625,0.093994140625,14
1,14,0.45,41,1.5,0.5,1,-0.6591796875,1.3623046875,0.09521484375,0.286865234375,0.1007080078125,0.1007080078125,14
1,14,0.45,41,1.5,0.5,1,-0.72265625,1.3720703125,0.0927734375,0.355224609375,0.09765625,0.09765625,14
1,14,0.45,41,1.5,0.5,1,-0.7373046875,1.3818359375,0.09765625,0.308837890625,0.0958251953125,0.0958251953125,14
1,14,0.45,41,1.5,0.5,1,-0.6201171875,1.396484375,0.0927734375,0.34423828125,0.0927734375,0.0927734375,14
1,14,0.45,41,1.5,0.5,1,-0.48828125,1.416015625,0.09765625,0.380859375,0.09521484375,0.09521484375,14
1,14,0.45,41,1.5,0.5,1,-0.3173828125,1.4208984375,0.09765625,0.33203125,0.0958251953125,0.0958251953125,14
1,14,0.45,41,1.5,0.5,1,-0.126953125,1.42578125,0.107421875,0.416259765625,0.0787353515625,0.0787353515625,14
1,14,0.45,41,1.5,0.5,1,-0.13671875,1.4208984375,0.10009765625,0.33447265625,0.0970458984375,0.0970458984375,14
1,14,0.45,41,1.5,0.5,1,0,1.416015625,0.09765625,0.3125,0.09521484375,0.09521484375,14
1,14,0.45,41,1.5,0.5,1,0.3173828125,1.40625,0.1025390625,0.361328125,0.1092529296875,0.1092529296875,14
1,14,0.45,41,1.5,0.5,1,0.1953125,1.40625,0.09765625,0.32958984375,0.0946044921875,0.0946044921875,14
1,14,0.45,41,1.5,0.5,1,0.3125,1.40625,0.1025390625,0.313720703125,0.0872802734375,0.0872802734375,14
1,14,0.45,41,1.5,0.5,1,0.21484375,1.40625,0.09765625,0.286865234375,0.07568359375,0.07568359375,14
1,14,0.45,41,1.5,0.5,1,0.244140625,1.40625,0.09765625,0.321044921875,0.096435546875,0.096435546875,14
1,14,0.45,41,1.5,0.5,1,0.205078125,1.4111328125,0.0927734375,0.302734375,0.0872802734375,0.0872802734375,14
1,14,0.45,41,1.5,0.5,1,-0.078125,1.4111328125,0.0927734375,0.30517578125,0.1007080078125,0.1007080078125,14
1,14,0.45,41,1.5,0.5,1,-0.1416015625,1.40625,0.09765625,0.380859375,0.089111328125,0.089111328125,14
1,14,0.45,41,1.5,0.5,1,-0.1220703125,1.4013671875,0.09765625,0.318603515625,0.0982666015625,0.0982666015625,14
1,14,0.45,41,1.5,0.5,1,-0.4638671875,1.38671875,0.10009765625,0.32958984375,0.08544921875,0.08544921875,14
1,14,0.45,41,1.5,0.5,1,-0.458984375,1.376953125,0.0927734375,0.311279296875,0.0897216796875,0.0897216796875,14
1,14,0.45,41,1.5,0.5,1,-0.673828125,1.3671875,0.10009765625,0.3271484375,0.091552734375,0.091552734375,14
1,14,0.45,41,1.5,0.5,1,-0.6494140625,1.3671875,0.0927734375,0.325927734375,0.09521484375,0.09521484375,14
1,14,0.45,41,1.5,0.5,1,-0.72265625,1.3671875,0.09521484375,0.2978515625,0.09765625,0.09765625,14
1,14,0.45,41,1.5,0.5,1,-0.8056640625,1.376953125,0.09033203125,0.345458984375,0.1068115234375,0.1068115234375,14
1,14,0.45,41,1.5,0.5,1,-0.654296875,1.38671875,0.0927734375,0.3076171875,0.0958251953125,0.0958251953125,14
1,14,0.45,41,1.5,0.5,1,-0.654296875,1.4013671875,0.10009765625,0.291748046875,0.0946044921875,0.0946044921875,14
1,14,0.45,41,1.5,0.5,1,-0.439453125,1.4111328125,0.09033203125,0.279541015625,0.084228515625,0.084228515625,14
1,14,0.45,41,1.5,0.5,1,-0.244140625,1.4208984375,0.10009765625,0.281982421875,0.087890625,0.087890625,14
1,14,0.45,41,1.5,0.5,1,-0.15625,1.4306640625,0.09765625,0.29052734375,0.0982666015625,0.0982666015625,14
1,14,0.45,41,1.5,0.5,1,-0.166015625,1.4208984375,0.10009765625,0.2783203125,0.0872802734375,0.0872802734375,14
1,14,0.45,41,1.5,0.5,1,0.1025390625,1.416015625,0.09521484375,0.286865234375,0.098876953125,0.098876953125,14
1,14,0.45,41,1.5,0.5,1,0.17578125,1.40625,0.10009765625,0.28564453125,0.09765625,0.09765625,14
1,14,0.45,41,1.5,0.5,1,0.263671875,1.40625,0.09521484375,0.286865234375,0.101318359375,0.101318359375,14
1,14,0.45,41,1.5,0.5,1,0.2099609375,1.4013671875,0.09033203125,0.2880859375,0.09765625,0.09765625,14
1,14,0.45,41,1.5,0.5,1,0.244140625,1.4013671875,0.09765625,0.29541015625,0.0958251953125,0.0958251953125,14
1,14,0.45,41,1.5,0.5,1,0.263671875,1.40625,0.0927734375,0.31494140625,0.086669921875,0.086669921875,14
1,14,0.45,41,1.5,0.5,1,0.087890625,1.40625,0.10009765625,0.382080078125,0.101318359375,0.101318359375,14
1,14,0.45,41,1.5,0.5,1,-0.0146484375,1.40625,0.0927734375,0.318603515625,0.0848388671875,0.0848388671875,14
1,14,0.45,41,1.5,0.5,1,-0.0830078125,1.40625,0.10009765625,0.3173828125,0.1007080078125,0.1007080078125,14
1,14,0.45,41,1.5,0.5,1,-0.3173828125,1.396484375,0.09765625,0.29296875,0.0927734375,0.0927734375,14
1,14,0.45,41,1.5,0.5,1,-0.3076171875,1.3818359375,0.10009765625,0.296630859375,0.0982666015625,0.0982666015625,14
1,14,0.45,41,1.5,0.5,1,-0.537109375,1.3720703125,0.09765625,0.296630859375,0.0872802734375,0.0872802734375,14
1,14,0.45,41,1.5,0.5,1,-0.6689453125,1.3623046875,0.0927734375,0.29541015625,0.0830078125,0.0830078125,14
1,14,0.45,41,1.5,0.5,1,-0.6396484375,1.357421875,0.0927734375,0.303955078125,0.0811767578125,0.0811767578125,14
1,14,0.45,41,1.5,0.5,1,-0.888671875,1.3623046875,0.087890625,0.301513671875,0.0897216796875,0.0897216796875,14
1,14,0.45,41,1.5,0.5,1,-0.6201171875,1.3720703125,0.09765625,0.30517578125,0.091552734375,0.091552734375,14
1,14,0.45,41,1.5,0.5,1,-0.6884765625,1.3818359375,0.09521484375,0.406494140625,0.09765625,0.09765625,14
1,14,0.45,41,1.5,0.5,1,-0.517578125,1.4013671875,0.10009765625,0.33447265625,0.0982666015625,0.0982666015625,14
1,14,0.45,41,1.5,0.5,1,-0.419921875,1.4111328125,0.09765625,0.343017578125,0.1025390625,0.1025390625,14
1,14,0.45,41,1.5,0.5,1,-0.2490234375,1.4208984375,0.09765625,0.308837890625,0.089111328125,0.089111328125,14
1,14,0.45,41,1.5,0.5,1,-0.1953125,1.42578125,0.0927734375,0.3515625,0.0787353515625,0.0787353515625,14
1,14,0.45,41,1.5,0.5,1,-0.068359375,1.4208984375,0.0927734375,0.39306640625,0.091552734375,0.091552734375,14
