"case","run","VB","time","DOC","feed","material","smcAC","smcDC","vib.table","vib.spindle","AE.table","AE_spindle","cutnumber"
2,5,0.15,22,0.75,0.5,1,-0.6201171875,1.3330078125,0.09765625,0.294189453125,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.693359375,1.34765625,0.09765625,0.303955078125,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.458984375,1.357421875,0.09765625,0.347900390625,0.018310546875,0.018310546875,22
2,5,0.15,22,0.75,0.5,1,-0.3515625,1.3671875,0.09521484375,0.308837890625,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.21484375,1.376953125,0.09765625,0.316162109375,0.018310546875,0.018310546875,22
2,5,0.15,22,0.75,0.5,1,-0.1708984375,1.376953125,0.09521484375,0.294189453125,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.0439453125,1.3720703125,0.0830078125,0.3173828125,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,0.1513671875,1.3623046875,0.09521484375,0.29541015625,0.018310546875,0.018310546875,22
2,5,0.15,22,0.75,0.5,1,0.21484375,1.357421875,0.0927734375,0.28564453125,0.018310546875,0.018310546875,22
2,5,0.15,22,0.75,0.5,1,0.1953125,1.357421875,0.09033203125,0.299072265625,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,0.283203125,1.357421875,0.09521484375,0.283203125,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,0.234375,1.357421875,0.09521484375,0.2978515625,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,0.166015625,1.3623046875,0.09765625,0.340576171875,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,0.1220703125,1.3623046875,0.09521484375,0.301513671875,0.018310546875,0.018310546875,22
2,5,0.15,22,0.75,0.5,1,-0.0732421875,1.3623046875,0.09765625,0.33447265625,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.15625,1.357421875,0.09765625,0.296630859375,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.2490234375,1.3525390625,0.1025390625,0.318603515625,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.4931640625,1.337890625,0.09521484375,0.333251953125,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.4541015625,1.328125,0.09765625,0.308837890625,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.7470703125,1.3232421875,0.09521484375,0.33203125,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.5615234375,1.3232421875,0.09765625,0.2978515625,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.76171875,1.328125,0.09765625,0.328369140625,0.018310546875,0.018310546875,22
2,5,0.15,22,0.75,0.5,1,-0.5859375,1.337890625,0.09521484375,0.31005859375,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.654296875,1.3525390625,0.10009765625,0.30517578125,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.4150390625,1.3623046875,0.0927734375,0.3076171875,0.018310546875,0.018310546875,22
2,5,0.15,22,0.75,0.5,1,-0.3466796875,1.3720703125,0.09521484375,0.321044921875,0.018310546875,0.018310546875,22
2,5,0.15,22,0.75,0.5,1,-0.244140625,1.376953125,0.09765625,0.33447265625,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.17578125,1.3818359375,0.09765625,0.308837890625,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,0.0146484375,1.3720703125,0.10009765625,0.318603515625,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,0.15625,1.3671875,0.10009765625,0.328369140625,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,0.1953125,1.3623046875,0.09765625,0.31005859375,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,0.21484375,1.357421875,0.09765625,0.306396484375,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,0.2880859375,1.357421875,0.09765625,0.33447265625,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,0.224609375,1.357421875,0.09765625,0.313720703125,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,0.1953125,1.3623046875,0.10009765625,0.333251953125,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,0.126953125,1.3671875,0.09765625,0.3076171875,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.0341796875,1.3671875,0.10009765625,0.303955078125,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.1708984375,1.357421875,0.09765625,0.306396484375,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.185546875,1.3525390625,0.09033203125,0.296630859375,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.46875,1.337890625,0.09033203125,0.306396484375,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.4150390625,1.328125,0.0927734375,0.29296875,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.615234375,1.318359375,0.09521484375,0.29541015625,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.5224609375,1.318359375,0.087890625,0.281982421875,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.6591796875,1.3232421875,0.0927734375,0.283203125,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.56640625,1.3330078125,0.09033203125,0.269775390625,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.5908203125,1.34765625,0.09765625,0.277099609375,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.537109375,1.357421875,0.0927734375,0.289306640625,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.2587890625,1.3671875,0.09521484375,0.28076171875,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.146484375,1.376953125,0.10009765625,0.29052734375,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.1708984375,1.376953125,0.09521484375,0.283203125,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,0.0537109375,1.3720703125,0.09521484375,0.2880859375,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,0.166015625,1.3623046875,0.09033203125,0.294189453125,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,0.1953125,1.357421875,0.10009765625,0.284423828125,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,0.1904296875,1.3525390625,0.09033203125,0.279541015625,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,0.283203125,1.3525390625,0.09521484375,0.322265625,0.018310546875,0.018310546875,22
2,5,0.15,22,0.75,0.5,1,0.234375,1.3671875,0.0927734375,0.302734375,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,0.21484375,1.357421875,0.09521484375,0.32470703125,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,0.1220703125,1.3623046875,0.09765625,0.306396484375,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.0048828125,1.3623046875,0.09765625,0.299072265625,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.2001953125,1.357421875,0.09521484375,0.33447265625,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.17578125,1.34765625,0.09765625,0.3173828125,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.4052734375,1.337890625,0.09765625,0.3369140625,0.0177001953125,0.0177001953125,22
2,5,0.15,22,0.75,0.5,1,-0.41015625,1.328125,0.09521484375,0.31494140625,0.0177001953125,0.0177001953125,22
