"case","run","VB","time","DOC","feed","material","smcAC","smcDC","vib.table","vib.spindle","AE.table","AE_spindle","cutnumber"
15,2,0.15,3,1.5,0.25,2,0.2587890625,1.3818359375,0.0634765625,0.28564453125,0.0982666015625,0.0982666015625,156
15,2,0.15,3,1.5,0.25,2,0.2392578125,1.376953125,0.06591796875,0.289306640625,0.1080322265625,0.1080322265625,156
15,2,0.15,3,1.5,0.25,2,0.2392578125,1.3818359375,0.05859375,0.28076171875,0.101318359375,0.101318359375,156
15,2,0.15,3,1.5,0.25,2,0.224609375,1.3818359375,0.06103515625,0.277099609375,0.1007080078125,0.1007080078125,156
15,2,0.15,3,1.5,0.25,2,0.2197265625,1.38671875,0.05859375,0.2734375,0.089111328125,0.089111328125,156
15,2,0.15,3,1.5,0.25,2,0.0634765625,1.38671875,0.0537109375,0.26611328125,0.10009765625,0.10009765625,156
15,2,0.15,3,1.5,0.25,2,-0.09765625,1.3818359375,0.06103515625,0.28564453125,0.0885009765625,0.0885009765625,156
15,2,0.15,3,1.5,0.25,2,-0.2001953125,1.376953125,0.05859375,0.2685546875,0.0921630859375,0.0921630859375,156
15,2,0.15,3,1.5,0.25,2,-0.2490234375,1.3671875,0.06591796875,0.2783203125,0.0830078125,0.0830078125,156
15,2,0.15,3,1.5,0.25,2,-0.5908203125,1.3525390625,0.05859375,0.267333984375,0.09521484375,0.09521484375,156
15,2,0.15,3,1.5,0.25,2,-0.4736328125,1.3427734375,0.0634765625,0.27099609375,0.0946044921875,0.0946044921875,156
15,2,0.15,3,1.5,0.25,2,-0.634765625,1.337890625,0.05859375,0.262451171875,0.093994140625,0.093994140625,156
15,2,0.15,3,1.5,0.25,2,-0.5078125,1.3427734375,0.0634765625,0.269775390625,0.1068115234375,0.1068115234375,156
15,2,0.15,3,1.5,0.25,2,-0.6298828125,1.34765625,0.06103515625,0.2685546875,0.10009765625,0.10009765625,156
15,2,0.15,3,1.5,0.25,2,-0.56640625,1.3623046875,0.05859375,0.26123046875,0.0982666015625,0.0982666015625,156
15,2,0.15,3,1.5,0.25,2,-0.498046875,1.3720703125,0.0634765625,0.2587890625,0.086669921875,0.086669921875,156
15,2,0.15,3,1.5,0.25,2,-0.537109375,1.38671875,0.05615234375,0.26123046875,0.093994140625,0.093994140625,156
15,2,0.15,3,1.5,0.25,2,-0.224609375,1.396484375,0.06591796875,0.2587890625,0.09765625,0.09765625,156
15,2,0.15,3,1.5,0.25,2,-0.1220703125,1.4013671875,0.0634765625,0.27587890625,0.1165771484375,0.1165771484375,156
15,2,0.15,3,1.5,0.25,2,-0.068359375,1.396484375,0.06591796875,0.262451171875,0.1080322265625,0.1080322265625,156
15,2,0.15,3,1.5,0.25,2,0.1025390625,1.3916015625,0.0634765625,0.262451171875,0.1043701171875,0.1043701171875,156
15,2,0.15,3,1.5,0.25,2,0.146484375,1.38671875,0.05859375,0.264892578125,0.09765625,0.09765625,156
15,2,0.15,3,1.5,0.25,2,0.2294921875,1.3818359375,0.06591796875,0.2587890625,0.087890625,0.087890625,156
15,2,0.15,3,1.5,0.25,2,0.205078125,1.376953125,0.05615234375,0.257568359375,0.093994140625,0.093994140625,156
15,2,0.15,3,1.5,0.25,2,0.244140625,1.376953125,0.05859375,0.25390625,0.091552734375,0.091552734375,156
15,2,0.15,3,1.5,0.25,2,0.263671875,1.376953125,0.0537109375,0.262451171875,0.0933837890625,0.0933837890625,156
15,2,0.15,3,1.5,0.25,2,0.21484375,1.3818359375,0.06103515625,0.263671875,0.084228515625,0.084228515625,156
15,2,0.15,3,1.5,0.25,2,0.0146484375,1.3818359375,0.05859375,0.26123046875,0.1007080078125,0.1007080078125,156
15,2,0.15,3,1.5,0.25,2,-0.048828125,1.376953125,0.0634765625,0.269775390625,0.103759765625,0.103759765625,156
15,2,0.15,3,1.5,0.25,2,-0.1318359375,1.3720703125,0.06591796875,0.263671875,0.09521484375,0.09521484375,156
15,2,0.15,3,1.5,0.25,2,-0.2587890625,1.3623046875,0.0537109375,0.2685546875,0.09033203125,0.09033203125,156
15,2,0.15,3,1.5,0.25,2,-0.4296875,1.34765625,0.0634765625,0.26611328125,0.087890625,0.087890625,156
15,2,0.15,3,1.5,0.25,2,-0.6103515625,1.337890625,0.05859375,0.263671875,0.0872802734375,0.0872802734375,156
15,2,0.15,3,1.5,0.25,2,-0.4931640625,1.337890625,0.06591796875,0.267333984375,0.0921630859375,0.0921630859375,156
15,2,0.15,3,1.5,0.25,2,-0.64453125,1.337890625,0.05615234375,0.29296875,0.108642578125,0.108642578125,156
15,2,0.15,3,1.5,0.25,2,-0.56640625,1.3427734375,0.06103515625,0.286865234375,0.1007080078125,0.1007080078125,156
15,2,0.15,3,1.5,0.25,2,-0.5908203125,1.357421875,0.05615234375,0.29296875,0.1043701171875,0.1043701171875,156
15,2,0.15,3,1.5,0.25,2,-0.478515625,1.3671875,0.06591796875,0.289306640625,0.09521484375,0.09521484375,156
15,2,0.15,3,1.5,0.25,2,-0.3955078125,1.3818359375,0.06103515625,0.286865234375,0.09521484375,0.09521484375,156
15,2,0.15,3,1.5,0.25,2,-0.166015625,1.3916015625,0.05859375,0.30517578125,0.0921630859375,0.0921630859375,156
15,2,0.15,3,1.5,0.25,2,-0.1708984375,1.396484375,0.0634765625,0.283203125,0.10986328125,0.10986328125,156
15,2,0.15,3,1.5,0.25,2,-0.0537109375,1.3916015625,0.05859375,0.28564453125,0.10498046875,0.10498046875,156
15,2,0.15,3,1.5,0.25,2,0.1171875,1.3916015625,0.0634765625,0.279541015625,0.1068115234375,0.1068115234375,156
15,2,0.15,3,1.5,0.25,2,0.25390625,1.3818359375,0.05615234375,0.277099609375,0.1025390625,0.1025390625,156
15,2,0.15,3,1.5,0.25,2,0.2099609375,1.376953125,0.06591796875,0.28076171875,0.09765625,0.09765625,156
15,2,0.15,3,1.5,0.25,2,0.2392578125,1.376953125,0.05859375,0.279541015625,0.1080322265625,0.1080322265625,156
15,2,0.15,3,1.5,0.25,2,0.2978515625,1.376953125,0.0537109375,0.284423828125,0.09765625,0.09765625,156
15,2,0.15,3,1.5,0.25,2,0.244140625,1.376953125,0.0634765625,0.277099609375,0.0982666015625,0.0982666015625,156
15,2,0.15,3,1.5,0.25,2,0.166015625,1.3818359375,0.05615234375,0.26611328125,0.0848388671875,0.0848388671875,156
15,2,0.15,3,1.5,0.25,2,0.0244140625,1.3818359375,0.06103515625,0.26611328125,0.10498046875,0.10498046875,156
15,2,0.15,3,1.5,0.25,2,-0.1220703125,1.376953125,0.06103515625,0.2587890625,0.09765625,0.09765625,156
15,2,0.15,3,1.5,0.25,2,-0.09765625,1.3720703125,0.068359375,0.260009765625,0.10498046875,0.10498046875,156
15,2,0.15,3,1.5,0.25,2,-0.3515625,1.3623046875,0.06103515625,0.25634765625,0.093994140625,0.093994140625,156
15,2,0.15,3,1.5,0.25,2,-0.4150390625,1.34765625,0.0634765625,0.2685546875,0.0897216796875,0.0897216796875,156
15,2,0.15,3,1.5,0.25,2,-0.458984375,1.337890625,0.06103515625,0.262451171875,0.0860595703125,0.0860595703125,156
15,2,0.15,3,1.5,0.25,2,-0.6298828125,1.3330078125,0.0537109375,0.27099609375,0.0921630859375,0.0921630859375,156
15,2,0.15,3,1.5,0.25,2,-0.5419921875,1.337890625,0.06103515625,0.257568359375,0.1025390625,0.1025390625,156
15,2,0.15,3,1.5,0.25,2,-0.6005859375,1.3427734375,0.05615234375,0.26123046875,0.0970458984375,0.0970458984375,156
15,2,0.15,3,1.5,0.25,2,-0.5712890625,1.357421875,0.0634765625,0.257568359375,0.111083984375,0.111083984375,156
