"case","run","VB","time","DOC","feed","material","smcAC","smcDC","vib.table","vib.spindle","AE.table","AE_spindle","cutnumber"
2,1,0.08,3,0.75,0.5,1,-0.6494140625,1.3671875,0.087890625,0.3076171875,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,-0.546875,1.3818359375,0.087890625,0.29296875,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,-0.458984375,1.396484375,0.08544921875,0.28076171875,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,-0.302734375,1.40625,0.09033203125,0.284423828125,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.2197265625,1.416015625,0.09033203125,0.28076171875,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,-0.068359375,1.416015625,0.087890625,0.286865234375,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,-0.0390625,1.416015625,0.0830078125,0.277099609375,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,0.2490234375,1.40625,0.087890625,0.283203125,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,0.244140625,1.4013671875,0.0830078125,0.2734375,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,0.2978515625,1.396484375,0.087890625,0.28076171875,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,0.3271484375,1.396484375,0.0830078125,0.274658203125,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,0.263671875,1.396484375,0.0927734375,0.284423828125,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,0.244140625,1.4013671875,0.087890625,0.28076171875,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,0.146484375,1.40625,0.08544921875,0.28564453125,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,-0.0830078125,1.40625,0.08056640625,0.2734375,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,-0.09765625,1.4013671875,0.0830078125,0.277099609375,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.2392578125,1.3916015625,0.087890625,0.2685546875,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.3173828125,1.376953125,0.08056640625,0.27587890625,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,-0.576171875,1.3671875,0.08544921875,0.279541015625,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.673828125,1.357421875,0.08544921875,0.279541015625,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,-0.6591796875,1.357421875,0.087890625,0.28564453125,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.6640625,1.357421875,0.08544921875,0.289306640625,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,-0.6787109375,1.3720703125,0.08544921875,0.323486328125,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.576171875,1.3818359375,0.08544921875,0.306396484375,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,-0.4833984375,1.396484375,0.08544921875,0.299072265625,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.3515625,1.40625,0.087890625,0.291748046875,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,-0.1513671875,1.416015625,0.0830078125,0.29052734375,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,-0.09765625,1.416015625,0.09033203125,0.299072265625,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,0.13671875,1.416015625,0.08544921875,0.286865234375,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,0.224609375,1.40625,0.09033203125,0.29541015625,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,0.3466796875,1.4013671875,0.08544921875,0.31005859375,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,0.2880859375,1.396484375,0.08056640625,0.296630859375,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,0.3369140625,1.396484375,0.09033203125,0.30517578125,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,0.234375,1.396484375,0.0830078125,0.28564453125,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,0.2392578125,1.4013671875,0.09033203125,0.308837890625,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,0.15625,1.4013671875,0.0830078125,0.303955078125,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.0927734375,1.4013671875,0.087890625,0.2978515625,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.1708984375,1.396484375,0.08544921875,0.29541015625,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.25390625,1.38671875,0.08544921875,0.29296875,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.5517578125,1.376953125,0.08056640625,0.2978515625,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,-0.576171875,1.3623046875,0.08056640625,0.30517578125,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,-0.673828125,1.357421875,0.0927734375,0.2978515625,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.7080078125,1.3525390625,0.0830078125,0.28564453125,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,-0.693359375,1.3623046875,0.08544921875,0.28564453125,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,-0.693359375,1.3720703125,0.087890625,0.291748046875,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.6103515625,1.38671875,0.09033203125,0.286865234375,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.5517578125,1.396484375,0.087890625,0.284423828125,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,-0.400390625,1.4111328125,0.087890625,0.28076171875,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,-0.17578125,1.416015625,0.087890625,0.277099609375,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.1513671875,1.416015625,0.08544921875,0.291748046875,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,0.1708984375,1.4111328125,0.09521484375,0.2880859375,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,0.15625,1.40625,0.087890625,0.2880859375,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,0.3271484375,1.4013671875,0.087890625,0.284423828125,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,0.2294921875,1.396484375,0.087890625,0.269775390625,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,0.33203125,1.396484375,0.087890625,0.2783203125,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,0.2880859375,1.396484375,0.087890625,0.274658203125,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,0.244140625,1.40625,0.0830078125,0.283203125,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,0.048828125,1.40625,0.09033203125,0.281982421875,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.0732421875,1.40625,0.0830078125,0.283203125,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.1416015625,1.396484375,0.0927734375,0.28564453125,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,-0.25390625,1.38671875,0.0830078125,0.286865234375,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,-0.5029296875,1.376953125,0.087890625,0.294189453125,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.5859375,1.3671875,0.09033203125,0.286865234375,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.7080078125,1.357421875,0.0927734375,0.281982421875,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,-0.712890625,1.357421875,0.087890625,0.2978515625,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.7275390625,1.3623046875,0.0830078125,0.3369140625,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.6787109375,1.3720703125,0.09033203125,0.311279296875,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.64453125,1.38671875,0.08544921875,0.296630859375,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.458984375,1.40625,0.0927734375,0.29052734375,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.458984375,1.4111328125,0.09033203125,0.291748046875,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,-0.1708984375,1.4208984375,0.0927734375,0.30517578125,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,-0.1806640625,1.4208984375,0.087890625,0.313720703125,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,0.0634765625,1.416015625,0.09033203125,0.3271484375,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,0.087890625,1.40625,0.087890625,0.3076171875,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,0.263671875,1.4013671875,0.0830078125,0.323486328125,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,0.37109375,1.396484375,0.087890625,0.30029296875,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,0.2734375,1.396484375,0.08544921875,0.301513671875,0.018310546875,0.018310546875,18
2,1,0.08,3,0.75,0.5,1,0.322265625,1.4013671875,0.087890625,0.30517578125,0.0177001953125,0.0177001953125,18
2,1,0.08,3,0.75,0.5,1,0.2099609375,1.40625,0.087890625,0.29541015625,0.0177001953125,0.0177001953125,18
