"case","run","VB","time","DOC","feed","material","smcAC","smcDC","vib.table","vib.spindle","AE.table","AE_spindle","cutnumber"
14,4,0.24,9,0.75,0.5,2,-0.244140625,1.3427734375,0.05859375,0.2880859375,0.101318359375,0.101318359375,149
14,4,0.24,9,0.75,0.5,2,-0.46630859375,1.328125,0.05615234375,0.3271484375,0.09033203125,0.09033203125,149
14,4,0.24,9,0.75,0.5,2,-0.703125,1.318359375,0.06591796875,0.303955078125,0.084228515625,0.084228515625,149
14,4,0.24,9,0.75,0.5,2,-0.50048828125,1.3134765625,0.06103515625,0.308837890625,0.1177978515625,0.1177978515625,149
14,4,0.24,9,0.75,0.5,2,-0.703125,1.318359375,0.0634765625,0.350341796875,0.1055908203125,0.1055908203125,149
14,4,0.24,9,0.75,0.5,2,-0.5615234375,1.328125,0.06103515625,0.31494140625,0.1177978515625,0.1177978515625,149
14,4,0.24,9,0.75,0.5,2,-0.60791015625,1.337890625,0.06103515625,0.301513671875,0.09765625,0.09765625,149
14,4,0.24,9,0.75,0.5,2,-0.62744140625,1.3525390625,0.0634765625,0.286865234375,0.101318359375,0.101318359375,149
14,4,0.24,9,0.75,0.5,2,-0.3564453125,1.3671875,0.0634765625,0.296630859375,0.09033203125,0.09033203125,149
14,4,0.24,9,0.75,0.5,2,-0.2685546875,1.3720703125,0.06103515625,0.311279296875,0.0921630859375,0.0921630859375,149
14,4,0.24,9,0.75,0.5,2,-0.16357421875,1.376953125,0.06103515625,0.3076171875,0.0946044921875,0.0946044921875,149
14,4,0.24,9,0.75,0.5,2,-0.12451171875,1.3720703125,0.0634765625,0.303955078125,0.0982666015625,0.0982666015625,149
14,4,0.24,9,0.75,0.5,2,0.10498046875,1.3671875,0.0634765625,0.29541015625,0.115966796875,0.115966796875,149
14,4,0.24,9,0.75,0.5,2,0.18310546875,1.3623046875,0.05859375,0.3076171875,0.113525390625,0.113525390625,149
